phonogram3967index,index,type,zhuyin,tone,stroke,orthographicgroup,phoneticradical,homograph_cnts,homophone_cnts,freq_char,freq_char(log),freq_char_4.0,freq_char_4.0(log),fre_cd,xasbc_cf_million,freq_syllable_4.0,freq_syllable_4.0(log),phoneticcom,FF_friends,FF(type),FF(1500),FF(2000),FF(log),FB_group_code,FB_total,FB_friend,FB_total_freq,FB_freq_friend,FB_freq_enemy,FB(type),FB(token),FB(1500),FB(5000),FB(log),註記,說明
3705,3352,忽,ㄏㄨ,1,8,勿,勿,1,5,1075,3.03 ,2001,3.301247089,1260,136.04 ,11916,4.08 ,7,4,0.571428571,0.45530086,0.465256125,0.481210333,2,5,2,11916,2068,9848,0.40 ,0.17 ,0.26 ,0.18 ,0.33 ,,
0,3353,惚,ㄏㄨ,1,11,勿,勿,1,5,30,1.48 ,67,1.826074803,56,4.59 ,11916,4.08 ,7,4,0.571428571,0.45530086,0.465256125,0.481210333,2,5,2,11916,2068,9848,0.40 ,0.17 ,0.26 ,0.18 ,0.33 ,,
0,3351,乎,ㄏㄨ,1,5,乎,.,1,5,3252,3.51 ,5686,3.754806855,3198,365.21 ,11916,4.08 ,.,.,.,.,.,.,1,5,2,11916,8483,3433,0.40 ,0.71 ,0.51 ,0.69 ,0.47 ,,
0,3350,呼,ㄏㄨ,1,8,乎,乎,1,5,2626,3.42 ,2797,3.446692466,1770,161.30 ,11916,4.08 ,1,1,1,1,1,1,1,5,2,11916,8483,3433,0.40 ,0.71 ,0.51 ,0.69 ,0.47 ,,
0,3354,虎,ㄏㄨ,1,8,虎,.,2,5,1476,3.17 ,1365,3.135132651,522,111.50 ,11916,4.08 ,.,.,.,.,.,.,3,5,1,11916,1365,10551,0.20 ,0.11 ,0.23 ,0.12 ,0.20 ,,（限讀）馬虎
3706,3385,囫,ㄏㄨ,2,7,勿,勿,1,17,7,0.85 ,17,1.230448921,15,1.87 ,6785,3.83 ,7,4,0.571428571,0.45530086,0.465256125,0.481210333,6,17,1,6785,17,6768,0.06 ,0.00 ,0.00 ,0.00 ,0.04 ,,
3605,3383,斛,ㄏㄨ,2,11,斗,斗,1,17,31,1.49 ,7,0.84509804,3,0.57 ,6785,3.83 ,7,2,0.285714286,0.004815409,0.003799071,0.111167655,5,17,1,6785,7,6778,0.06 ,0.00 ,0.00 ,0.00 ,0.03 ,,
3142,3380,狐,ㄏㄨ,2,8,瓜,瓜,1,17,93,1.97 ,220,2.342422681,103,14.49 ,6785,3.83 ,5,2,0.4,0.243614931,0.243614931,0.484680547,3,17,2,6785,372,6413,0.12 ,0.05 ,0.07 ,0.05 ,0.14 ,,
3141,3381,弧,ㄏㄨ,2,8,瓜,瓜,1,17,48,1.68 ,152,2.181843588,104,8.18 ,6785,3.83 ,5,2,0.4,0.243614931,0.243614931,0.484680547,3,17,2,6785,372,6413,0.12 ,0.05 ,0.07 ,0.05 ,0.14 ,,剔除錯誤讀音ㄍㄨ(2807)
2626,3382,鵠,ㄏㄨ,2,18,告,告,1,17,19,1.28 ,11,1.041392685,10,1.00 ,6785,3.83 ,9,1,0.111111111,0.002570093,0.002083333,0.051661774,4,17,1,6785,11,6774,0.06 ,0.00 ,0.00 ,0.00 ,0.03 ,,ㄍㄨ3(2821)
0,3379,壺,ㄏㄨ,2,12,亞,亞,1,17,161,2.21 ,359,2.555094449,134,24.97 ,6785,3.83 ,10,1,0.1,0.067203295,0.052470038,0.114218694,2,17,1,6785,359,6426,0.06 ,0.05 ,0.06 ,0.05 ,0.08 ,,
0,3369,胡,ㄏㄨ,2,9,胡,古,1,17,1707,3.23 ,2097,3.32159843,683,170.19 ,6785,3.83 ,18,2,0.111111111,0.159876936,0.168287775,0.111385822,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
1599,3368,湖,ㄏㄨ,2,12,胡,胡,1,17,2982,3.47 ,2100,3.322219295,835,152.26 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
1602,3370,糊,ㄏㄨ,2,15,胡,胡,1,17,307,2.49 ,965,2.984527313,571,58.55 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,剔除讀音ㄏㄨ4；101年ㄏㄨ併讀為ㄏㄨ2(3370)
1605,3371,鬍,ㄏㄨ,2,19,胡,胡,1,17,92,1.96 ,175,2.243038049,108,13.63 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
1600,3372,瑚,ㄏㄨ,2,13,胡,胡,1,17,78,1.89 ,162,2.209515015,67,12.63 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
1603,3373,蝴,ㄏㄨ,2,15,胡,胡,1,17,113,2.05 ,404,2.606381365,171,30.28 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
1601,3374,葫,ㄏㄨ,2,13,胡,胡,1,17,64,1.81 ,73,1.86332286,42,7.03 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
0,3375,衚,ㄏㄨ,2,15,胡,胡,1,17,3,0.48 ,1,0,1,0.00 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
1604,3376,餬,ㄏㄨ,2,17,胡,胡,1,17,9,0.95 ,19,1.278753601,18,0.57 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
1606,3377,醐,ㄏㄨ,2,16,胡,胡,1,17,3,0.48 ,19,1.278753601,8,1.72 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,
0,3386,鶘,ㄏㄨ,2,20,胡,胡,1,17,2,0.30 ,4,0.602059991,3,0.29 ,6785,3.83 ,10,10,1,1,1,1,1,17,11,6785,6019,766,0.65 ,0.89 ,0.86 ,0.89 ,0.68 ,,鵜鶘
0,3362,虎,ㄏㄨ,3,8,虎,.,2,5,1476,3.17 ,1365,3.135132651,522,111.50 ,15437,4.19 ,.,.,.,.,.,.,1,5,3,15437,1431,14006,0.60 ,0.09 ,0.48 ,0.22 ,0.51 ,,
1952,3363,唬,ㄏㄨ,3,11,虎,虎,1,5,14,1.15 ,33,1.51851394,27,2.73 ,15437,4.19 ,4,2,0.5,0.021526419,0.016232169,0.289458247,1,5,3,15437,1431,14006,0.60 ,0.09 ,0.48 ,0.22 ,0.51 ,,
1953,3364,琥,ㄏㄨ,3,12,虎,虎,1,5,48,1.68 ,33,1.51851394,26,2.44 ,15437,4.19 ,4,2,0.5,0.021526419,0.016232169,0.289458247,1,5,3,15437,1431,14006,0.60 ,0.09 ,0.48 ,0.22 ,0.51 ,,
0,3366,許,ㄏㄨ,3,11,許,.,2,5,12479,4.10 ,13943,4.144356227,5836,915.83 ,15437,4.19 ,.,.,.,.,.,.,2,5,2,15437,14006,1431,0.40 ,0.91 ,0.52 ,0.78 ,0.49 ,,
0,3365,滸,ㄏㄨ,3,14,許,許,1,5,12,1.08 ,63,1.799340549,21,2.44 ,15437,4.19 ,1,1,1,1,1,1,2,5,2,15437,14006,1431,0.40 ,0.91 ,0.52 ,0.78 ,0.49 ,,
70,3397,護,ㄏㄨ,4,21,,,1,9,7520,3.88 ,5802,3.763577724,2523,373.68 ,14090,4.15 ,4,1,0.25,0.458015267,0.467836257,0.365608807,6,9,1,14090,5802,8288,0.11 ,0.41 ,0.32 ,0.38 ,0.22 ,,
0,3393,互,ㄏㄨ,4,4,互,.,1,9,2535,3.40 ,3704,3.568670978,2002,262.03 ,14090,4.15 ,.,.,.,.,.,.,2,9,1,14090,3704,10386,0.11 ,0.26 ,0.32 ,0.28 ,0.21 ,,
0,3395,笏,ㄏㄨ,4,10,勿,勿,1,9,2,0.30 ,5,0.698970004,5,0.29 ,14090,4.15 ,7,4,0.571428571,0.45530086,0.465256125,0.481210333,4,9,1,14090,5,14085,0.11 ,0.00 ,0.00 ,0.00 ,0.04 ,,
0,3389,戶,ㄏㄨ,4,4,戶,.,1,9,6963,3.84 ,4441,3.647480773,1651,359.47 ,14090,4.15 ,.,.,.,.,.,.,1,9,4,14090,4563,9527,0.44 ,0.32 ,0.35 ,0.34 ,0.43 ,,
3604,3392,戽,ㄏㄨ,4,8,戶,斗,1,9,4,0.60 ,2,0.301029996,1,0.00 ,14090,4.15 ,7,2,0.285714286,0.004815409,0.003799071,0.111167655,1,9,4,14090,4563,9527,0.44 ,0.32 ,0.35 ,0.34 ,0.43 ,,
2391,3391,扈,ㄏㄨ,4,11,戶,邑,1,9,10,1.00 ,31,1.491361694,23,1.15 ,14090,4.15 ,4,1,0.25,0.295238095,0.295238095,0.342379535,1,9,4,14090,4563,9527,0.44 ,0.32 ,0.35 ,0.34 ,0.43 ,,
0,3390,滬,ㄏㄨ,4,14,戶,扈,1,9,69,1.84 ,89,1.949390007,44,7.32 ,14090,4.15 ,1,1,1,1,1,1,1,9,4,14090,4563,9527,0.44 ,0.32 ,0.35 ,0.34 ,0.43 ,,
3332,3394,怙,ㄏㄨ,4,8,古,古,1,9,10,1.00 ,7,0.84509804,7,0.72 ,14090,4.15 ,18,2,0.111111111,0.159876936,0.168287775,0.111385822,3,9,1,14090,7,14083,0.11 ,0.00 ,0.00 ,0.00 ,0.05 ,,
2856,3396,瓠,ㄏㄨ,4,11,夸,夸,1,9,18,1.26 ,9,0.954242509,5,1.29 ,14090,4.15 ,5,1,0.2,0.005059022,0.005059022,0.095572576,5,9,1,14090,9,14081,0.11 ,0.00 ,0.00 ,0.00 ,0.06 ,,
0,3404,化,ㄏㄨㄚ,1,4,化,.,2,4,19794,4.30 ,23725,4.375206221,6581,1533.17 ,44904,4.65 ,.,.,.,.,.,.,1,4,2,44904,33843,11061,0.50 ,0.75 ,0.65 ,0.66 ,0.57 ,,（限讀）叫化子
3701,3403,花,ㄏㄨㄚ,1,8,化,化,1,4,7611,3.88 ,10118,4.005094675,3648,674.60 ,44904,4.65 ,4,1,0.25,0.485594043,0.489117144,0.369213177,1,4,2,44904,33843,11061,0.50 ,0.75 ,0.65 ,0.66 ,0.57 ,,
0,3406,華,ㄏㄨㄚ,1,12,華,.,3,4,14119,4.15 ,10911,4.037864556,4000,712.49 ,44904,4.65 ,.,.,.,.,.,.,2,4,2,44904,11061,33843,0.50 ,0.25 ,0.35 ,0.34 ,0.43 ,,春華（同「春花」）；ㄏㄨㄚ2(3408)、ㄏㄨㄚ4(3420)、ㄏㄨㄚ(3406)
790,3405,嘩,ㄏㄨㄚ,1,15,華,華,2,4,58,1.76 ,150,2.176091259,107,10.48 ,44904,4.65 ,6,5,0.833333333,0.927083333,0.927083333,0.857741418,2,4,2,44904,11061,33843,0.50 ,0.25 ,0.35 ,0.34 ,0.43 ,,
0,3414,划,ㄏㄨㄚ,2,6,戈,戈,1,8,227,2.36 ,163,2.212187604,117,16.79 ,18236,4.26 ,2,1,0.5,0.915730337,0.915730337,0.652894196,3,8,1,18236,163,18073,0.13 ,0.01 ,0.04 ,0.01 ,0.11 ,,
1266,3412,滑,ㄏㄨㄚ,2,13,骨,骨,2,8,845,2.93 ,1231,3.090258053,729,77.92 ,18236,4.26 ,3,2,0.666666667,0.50562249,0.50562249,0.59486234,2,8,2,18236,1259,16977,0.25 ,0.07 ,0.27 ,0.11 ,0.23 ,,「滑稽」一詞：用於口語音ㄏㄨㄚ2ㄐㄧ;用於文言時音ㄍㄨ3ㄐㄧ。ㄍㄨ3(2824)
1267,3413,猾,ㄏㄨㄚ,2,13,骨,骨,1,8,28,1.45 ,28,1.447158031,24,1.00 ,18236,4.26 ,3,2,0.666666667,0.50562249,0.50562249,0.59486234,2,8,2,18236,1259,16977,0.25 ,0.07 ,0.27 ,0.11 ,0.23 ,,
0,3415,劃,ㄏㄨㄚ,2,14,畫,畫,2,8,9169,3.96 ,5680,3.754348336,2387,504.84 ,18236,4.26 ,2,2,1,1,1,1,4,8,1,18236,5680,12556,0.13 ,0.31 ,0.32 ,0.43 ,0.19 ,,
0,3408,華,ㄏㄨㄚ,2,12,華,.,3,8,14119,4.15 ,10911,4.037864556,4000,712.49 ,18236,4.26 ,.,.,.,.,.,.,1,8,4,18236,11134,7102,0.50 ,0.61 ,0.37 ,0.45 ,0.47 ,,ㄏㄨㄚ2(3408)、ㄏㄨㄚ4(3420)、ㄏㄨㄚ(3406)
794,3409,譁,ㄏㄨㄚ,2,19,華,華,1,8,45,1.65 ,45,1.653212514,43,1.87 ,18236,4.26 ,6,5,0.833333333,0.927083333,0.927083333,0.857741418,1,8,4,18236,11134,7102,0.50 ,0.61 ,0.37 ,0.45 ,0.47 ,,
791,3410,嘩,ㄏㄨㄚ,2,15,華,華,2,8,58,1.76 ,150,2.176091259,107,10.48 ,18236,4.26 ,6,5,0.833333333,0.927083333,0.927083333,0.857741418,1,8,4,18236,11134,7102,0.50 ,0.61 ,0.37 ,0.45 ,0.47 ,,
792,3411,驊,ㄏㄨㄚ,2,22,華,華,1,8,65,1.81 ,28,1.447158031,15,2.73 ,18236,4.26 ,6,5,0.833333333,0.927083333,0.927083333,0.857741418,1,8,4,18236,11134,7102,0.50 ,0.61 ,0.37 ,0.45 ,0.47 ,,
0,3418,化,ㄏㄨㄚ,4,4,化,匕,2,6,19794,4.30 ,23725,4.375206221,6581,1533.17 ,66679,4.82 ,3,1,0.333333333,0.975292588,0.981354269,0.644185064,1,6,1,66679,23725,42954,0.17 ,0.36 ,0.20 ,0.20 ,0.20 ,,ㄏㄨㄚ(3404):叫化子
2714,3423,話,ㄏㄨㄚ,4,13,舌,舌,1,6,8769,3.94 ,14147,4.150664354,4726,850.10 ,66679,4.82 ,10,1,0.1,0.203114421,0.21310602,0.15690591,4,6,1,66679,14147,52532,0.17 ,0.21 ,0.20 ,0.20 ,0.19 ,,
0,3421,畫,ㄏㄨㄚ,4,12,畫,,1,6,9194,3.96 ,12144,4.084361759,3186,893.44 ,66679,4.82 ,3,1,0.333333333,0.486854917,0.490075962,0.401798981,3,6,2,66679,17824,48855,0.33 ,0.27 ,0.40 ,0.40 ,0.35 ,,
0,3422,劃,ㄏㄨㄚ,4,14,畫,畫,2,6,9169,3.96 ,5680,3.754348336,2387,504.84 ,66679,4.82 ,2,2,1,1,1,1,3,6,2,66679,17824,48855,0.33 ,0.27 ,0.40 ,0.40 ,0.35 ,,
0,3420,華,ㄏㄨㄚ,4,12,華,.,3,6,14119,4.15 ,10911,4.037864556,4000,712.49 ,66679,4.82 ,.,.,.,.,.,.,2,6,2,66679,10983,55696,0.33 ,0.16 ,0.21 ,0.20 ,0.26 ,,ㄏㄨㄚ2(3408)、ㄏㄨㄚ4(3420)、ㄏㄨㄚ(3406)
793,3419,樺,ㄏㄨㄚ,4,16,華,華,1,6,65,1.81 ,72,1.857332496,41,3.87 ,66679,4.82 ,6,5,0.833333333,0.927083333,0.927083333,0.857741418,2,6,2,66679,10983,55696,0.33 ,0.16 ,0.21 ,0.20 ,0.26 ,,
2715,3430,活,ㄏㄨㄛ,2,9,舌,舌,1,1,11837,4.07 ,19024,4.279301837,6252,1347.77 ,19024,4.28 ,10,1,0.1,0.203114421,0.21310602,0.161768741,1,1,1,19024,19024,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
0,3426,火,ㄏㄨㄛ,3,4,火,.,1,3,7636,3.88 ,5592,3.747567163,2266,367.08 ,6607,3.82 ,.,.,.,.,.,.,1,3,2,6607,5867,740,0.67 ,0.89 ,0.71 ,0.88 ,0.68 ,,
0,3427,伙,ㄏㄨㄛ,3,6,火,火,1,3,198,2.30 ,275,2.439332694,187,26.26 ,6607,3.82 ,5,1,0.2,0.080409357,0.071726656,0.184414663,1,3,2,6607,5867,740,0.67 ,0.89 ,0.71 ,0.88 ,0.68 ,,
2034,3428,夥,ㄏㄨㄛ,3,14,果,果,1,3,1066,3.03 ,740,2.86923172,499,48.50 ,6607,3.82 ,11,1,0.090909091,0.13483965,0.123580494,0.108287479,2,3,1,6607,740,5867,0.33 ,0.11 ,0.29 ,0.12 ,0.32 ,,
71,3431,獲,ㄏㄨㄛ,4,17,,,1,12,14862,4.17 ,6212,3.793231447,3485,385.02 ,75925,4.88 ,4,3,0.75,0.541984733,0.532163743,0.634391193,1,12,3,75925,6487,69438,0.25 ,0.09 ,0.22 ,0.26 ,0.21 ,,
72,3432,穫,ㄏㄨㄛ,4,19,,,1,12,129,2.11 ,273,2.436162647,220,24.11 ,75925,4.88 ,4,3,0.75,0.541984733,0.532163743,0.634391193,1,12,3,75925,6487,69438,0.25 ,0.09 ,0.22 ,0.26 ,0.21 ,,
73,3433,鑊,ㄏㄨㄛ,4,22,,,1,12,5,0.70 ,2,0.301029996,2,0.14 ,75925,4.88 ,4,3,0.75,0.541984733,0.532163743,0.634391193,1,12,3,75925,6487,69438,0.25 ,0.09 ,0.22 ,0.26 ,0.21 ,,
3702,3438,貨,ㄏㄨㄛ,4,11,化,化,1,12,7501,3.88 ,3617,3.558348509,1245,224.72 ,75925,4.88 ,4,1,0.25,0.485594043,0.489117144,0.328029489,4,12,1,75925,3617,72308,0.08 ,0.05 ,0.19 ,0.17 ,0.11 ,,
0,3442,和,ㄏㄨㄛ,4,8,禾,禾,4,12,24914,4.40 ,41204,4.614939378,9274,2657.65 ,75925,4.88 ,7,2,0.285714286,0.376411543,0.382043935,0.347846074,8,12,1,75925,41204,34721,0.08 ,0.54 ,0.19 ,0.24 ,0.15 ,,
0,3434,或,ㄏㄨㄛ,4,8,或,.,1,12,13937,4.14 ,22823,4.35837273,7308,1477.06 ,75925,4.88 ,.,.,.,.,.,.,2,12,2,75925,23455,52470,0.17 ,0.31 ,0.26 ,0.27 ,0.23 ,,
2085,3435,惑,ㄏㄨㄛ,4,12,或,或,1,12,283,2.45 ,632,2.800717078,503,41.90 ,75925,4.88 ,5,1,0.2,0.291782087,0.237059265,0.332856872,2,12,2,75925,23455,52470,0.17 ,0.31 ,0.26 ,0.27 ,0.23 ,,
1509,3439,禍,ㄏㄨㄛ,4,13,咼,咼,1,12,1208,3.08 ,676,2.829946696,452,45.49 ,75925,4.88 ,9,1,0.111111111,0.187309504,0.164516914,0.139174053,5,12,1,75925,676,75249,0.08 ,0.01 ,0.08 ,0.03 ,0.09 ,,
1406,3441,豁,ㄏㄨㄛ,4,17,害,害,1,12,55,1.74 ,89,1.949390007,84,4.59 ,75925,4.88 ,4,1,0.25,0.06137931,0.06137931,0.203717981,7,12,1,75925,89,75836,0.08 ,0.00 ,0.01 ,0.00 ,0.06 ,,ㄏㄨㄚ2(3417)ㄏㄨㄛ1(3424)
0,3440,壑,ㄏㄨㄛ,4,17,睿,睿,1,12,17,1.23 ,21,1.322219295,17,1.72 ,75925,4.88 ,4,1,0.25,0.216494845,0.216494845,0.243835387,6,12,1,75925,21,75904,0.08 ,0.00 ,0.00 ,0.00 ,0.04 ,,
0,3436,霍,ㄏㄨㄛ,4,16,霍,.,1,12,159,2.20 ,371,2.56937391,157,18.66 ,75925,4.88 ,.,.,.,.,.,.,3,12,2,75925,376,75549,0.17 ,0.00 ,0.05 ,0.02 ,0.10 ,,
0,3437,藿,ㄏㄨㄛ,4,20,霍,霍,1,12,1,0.00 ,5,0.698970004,4,0.29 ,75925,4.88 ,1,1,1,1,1,1,3,12,2,75925,376,75549,0.17 ,0.00 ,0.05 ,0.02 ,0.10 ,,
0,3425,和,ㄏㄨㄛ,5,8,禾,禾,4,1,24914,4.40 ,41204,4.614939378,9274,2657.65 ,41204,4.61 ,7,2,0.285714286,0.376411543,0.382043935,0.347846074,1,1,1,41204,41204,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
2878,3452,徊,ㄏㄨㄞ,2,9,回,回,1,5,129,2.11 ,111,2.045322979,105,9.61 ,4083,3.61 ,5,1,0.2,0.09273183,0.09273183,0.243407031,5,5,1,4083,111,3972,0.20 ,0.03 ,0.06 ,0.03 ,0.19 ,,101年ㄏㄨㄞ2併讀為ㄏㄨㄟ2，為疊韻詞「徘徊」或古詩詞押韻時，「徊」仍可讀作ㄏㄨㄞ2
2035,3450,踝,ㄏㄨㄞ,2,15,果,果,1,5,26,1.41 ,69,1.838849091,53,2.73 ,4083,3.61 ,11,1,0.090909091,0.012572886,0.011523046,0.069399878,3,5,1,4083,69,4014,0.20 ,0.02 ,0.04 ,0.02 ,0.17 ,,
0,3449,淮,ㄏㄨㄞ,2,11,隹,隹,1,5,64,1.81 ,101,2.004321374,56,5.17 ,4083,3.61 ,26,1,0.038461538,0.004324741,0.003500381,0.027117635,2,5,1,4083,101,3982,0.20 ,0.02 ,0.06 ,0.02 ,0.18 ,,
1244,3451,槐,ㄏㄨㄞ,2,14,鬼,鬼,1,5,33,1.52 ,31,1.491361694,16,0.86 ,4083,3.61 ,12,1,0.083333333,0.008435374,0.00742515,0.060032968,4,5,1,4083,31,4052,0.20 ,0.01 ,0.02 ,0.01 ,0.14 ,,
393,3448,懷,ㄏㄨㄞ,2,19,褱,褱,1,5,2553,3.41 ,3771,3.576456532,2098,223.58 ,4083,3.61 ,2,2,1,1,1,1,1,5,1,4083,3771,312,0.20 ,0.92 ,0.83 ,0.92 ,0.33 ,,
392,3454,壞,ㄏㄨㄞ,4,19,褱,褱,1,1,2254,3.35 ,2957,3.470851325,1668,193.15 ,2957,3.47 ,2,2,1,1,1,1,1,1,1,2957,2957,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
0,3461,徽,ㄏㄨㄟ,1,17,,,1,8,67,1.83 ,229,2.359835482,103,16.22 ,6543,3.82 ,4,1,0.25,0.144115796,0.144115796,0.229261597,3,8,1,6543,229,6314,0.13 ,0.03 ,0.04 ,0.03 ,0.12 ,,
0,3455,灰,ㄏㄨㄟ,1,6,灰,.,1,8,628,2.80 ,1125,3.051152522,642,80.36 ,6543,3.82 ,.,.,.,.,.,.,1,8,3,6543,2018,4525,0.38 ,0.31 ,0.38 ,0.31 ,0.39 ,,
2763,3456,恢,ㄏㄨㄟ,1,9,灰,灰,1,8,998,3.00 ,851,2.92992956,600,51.23 ,6543,3.82 ,3,2,0.666666667,0.941983122,0.941983122,0.723468467,1,8,3,6543,2018,4525,0.38 ,0.31 ,0.38 ,0.31 ,0.39 ,,
2764,3457,詼,ㄏㄨㄟ,1,13,灰,灰,1,8,24,1.38 ,42,1.62324929,39,2.58 ,6543,3.82 ,3,2,0.666666667,0.941983122,0.941983122,0.723468467,1,8,3,6543,2018,4525,0.38 ,0.31 ,0.38 ,0.31 ,0.39 ,,
1571,3458,揮,ㄏㄨㄟ,1,12,軍,軍,1,8,2483,3.39 ,2601,3.415140352,1715,185.55 ,6543,3.82 ,11,3,0.272727273,0.519776876,0.524548171,0.339670117,2,8,3,6543,4287,2256,0.38 ,0.66 ,0.58 ,0.66 ,0.44 ,,
1573,3459,輝,ㄏㄨㄟ,1,15,軍,軍,1,8,2660,3.42 ,1611,3.20709554,758,108.49 ,6543,3.82 ,11,3,0.272727273,0.519776876,0.524548171,0.339670117,2,8,3,6543,4287,2256,0.38 ,0.66 ,0.58 ,0.66 ,0.44 ,,
1572,3460,暉,ㄏㄨㄟ,1,13,軍,軍,1,8,170,2.23 ,75,1.875061263,57,5.60 ,6543,3.82 ,11,3,0.272727273,0.519776876,0.524548171,0.339670117,2,8,3,6543,4287,2256,0.38 ,0.66 ,0.58 ,0.66 ,0.44 ,,
986,3462,麾,ㄏㄨㄟ,1,15,麻,麻,1,8,13,1.11 ,9,0.954242509,9,0.57 ,6543,3.82 ,15,1,0.066666667,0.000699355,0.000626348,0.022677941,4,8,1,6543,9,6534,0.13 ,0.00 ,0.00 ,0.00 ,0.05 ,,
0,3477,回,ㄏㄨㄟ,2,6,回,.,1,5,13696,4.14 ,16959,4.22940024,6085,1105.97 ,18045,4.26 ,.,.,.,.,.,.,1,5,5,18045,18045,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
2879,3478,迴,ㄏㄨㄟ,2,10,回,回,1,5,837,2.92 ,1017,3.007320953,728,59.41 ,18045,4.26 ,5,4,0.8,0.90726817,0.90726817,0.756592969,1,5,5,18045,18045,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
0,3479,蛔,ㄏㄨㄟ,2,12,回,回,1,5,4,0.60 ,5,0.698970004,5,0.29 ,18045,4.26 ,5,4,0.8,0.90726817,0.90726817,0.756592969,1,5,5,18045,18045,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
2881,3480,洄,ㄏㄨㄟ,2,9,回,回,1,5,4,0.60 ,56,1.748188027,16,1.00 ,18045,4.26 ,5,4,0.8,0.90726817,0.90726817,0.756592969,1,5,5,18045,18045,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
2880,3481,茴,ㄏㄨㄟ,2,10,回,回,1,5,4,0.60 ,8,0.903089987,6,0.14 ,18045,4.26 ,5,4,0.8,0.90726817,0.90726817,0.756592969,1,5,5,18045,18045,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
2528,3470,悔,ㄏㄨㄟ,3,10,每,每,1,5,334,2.52 ,499,2.698100546,358,29.70 ,82109,4.91 ,10,4,0.4,0.126819505,0.115512098,0.326005075,2,5,2,82109,556,81553,0.40 ,0.01 ,0.19 ,0.09 ,0.31 ,,
2527,3471,誨,ㄏㄨㄟ,3,14,每,每,2,5,29,1.46 ,57,1.755874856,44,2.87 ,82109,4.91 ,10,4,0.4,0.126819505,0.115512098,0.326005075,2,5,2,82109,556,81553,0.40 ,0.01 ,0.19 ,0.09 ,0.31 ,b,101年ㄏㄨㄟ3(3471)併讀為ㄏㄨㄟ4(3492)
0,3472,會,ㄏㄨㄟ,3,13,會,.,3,5,92123,4.96 ,80649,4.906598987,13113,5310.00 ,82109,4.91 ,.,.,.,.,.,.,3,5,1,82109,80649,1460,0.20 ,0.98 ,0.51 ,0.77 ,0.35 ,,又音ㄍㄨㄟ4(限讀)：會稽。ㄏㄨㄟ4(3483)、ㄏㄨㄟ3(3472)、ㄎㄨㄞ4(3116)
3519,3468,毀,ㄏㄨㄟ,3,13,毀,殳,1,5,1141,3.06 ,825,2.916453949,535,61.13 ,82109,4.91 ,18,2,0.111111111,0.075170464,0.062233237,0.106735467,1,5,2,82109,904,81205,0.40 ,0.01 ,0.31 ,0.14 ,0.34 ,,
0,3469,燬,ㄏㄨㄟ,3,17,毀,殳,1,5,135,2.13 ,79,1.897627091,63,1.44 ,82109,4.91 ,18,2,0.111111111,0.075170464,0.062233237,0.106735467,1,5,2,82109,904,81205,0.40 ,0.01 ,0.31 ,0.14 ,0.34 ,,
0,3499,卉,ㄏㄨㄟ,4,5,卉,.,1,17,258,2.41 ,123,2.089905111,77,7.75 ,89206,4.95 ,.,.,.,.,.,.,11,17,1,89206,123,89083,0.06 ,0.00 ,0.01 ,0.01 ,0.05 ,,
0,3497,賄,ㄏㄨㄟ,4,13,有,有,1,17,530,2.72 ,228,2.357934847,94,7.46 ,89206,4.95 ,6,1,0.166666667,0.366559486,0.366559486,0.238184676,9,17,1,89206,228,88978,0.06 ,0.00 ,0.03 ,0.02 ,0.06 ,,101年ㄏㄨㄟ3(3476)併讀為ㄏㄨㄟ4(3497)
